timestamp,temperature_in_celsius
2016-12-26 16:42:14,18.1
2016-12-26 16:42:15,18.1
2016-12-26 16:42:20,18.1
2016-12-26 16:42:21,18.1
2016-12-26 16:42:23,18.1
2016-12-26 16:42:27,18.1
2016-12-26 16:42:28,18.1
2016-12-26 16:42:30,18.1
2016-12-26 16:42:31,18.1
2016-12-26 16:42:33,18.1
2016-12-26 16:42:34,18.1
2016-12-26 16:42:36,18.1
2016-12-26 16:42:37,18.1
2016-12-26 16:42:39,18.1
2016-12-26 16:42:40,18.1
2016-12-26 16:42:42,18.1
