timestamp,relative_humidity
2016-12-26 16:42:15,39.0
2016-12-26 16:42:20,39.0
2016-12-26 16:42:21,39.2
2016-12-26 16:42:23,39.0
2016-12-26 16:42:27,39.0
2016-12-26 16:42:28,39.1
2016-12-26 16:42:30,39.2
2016-12-26 16:42:31,39.2
2016-12-26 16:42:33,39.0
2016-12-26 16:42:34,39.0
2016-12-26 16:42:36,39.0
2016-12-26 16:42:37,39.1
2016-12-26 16:42:39,39.0
2016-12-26 16:42:40,39.0
2016-12-26 16:42:42,39.0
